adjudication_row,component,requirement,root_box_id,record_id,freeze_route_kind,freeze_route_status,min_surplus,numeric_clearance_ok,route_status_ok,strict_numeric_required,adjudication_status,adjudication_pass,failure_reason,proof_boundary
57,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho0.d17y31.d18y50.d19y50.d20x50.d21x31.d22y51.d23x50.d24y31.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000709890157871,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
58,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho0.d20y50.d21x50.d22x31.d23y51.d24x50.d25y30.d26x31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000709890157871,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
59,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho0.d20y50.d21x50.d22x31.d23y51.d24x50.d25y31.d26x31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000709890157871,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
60,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y50.d23x50.d24y30.d25x31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000714407369413,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
61,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y30.d18y50.d19rho0.d20y50.d21x50.d22x31.d23y50.d24x51.d25y31.d26x31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000715717645655,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
62,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21x51.d22y50.d23y50.d24x51.d25y30.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000717115225684,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
63,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y50.d24x50.d25y30.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000717115225684,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
64,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y50.d24x50.d25y31.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000717115225684,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
65,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y50.d24x50.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000717704623632,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
66,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20y50.d21x50.d22y50.d23x50.d24y31.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000720257571424,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
67,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20x51.d21y50.d22y50.d23x50.d24y30.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000720758977857,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
68,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y50.d23x50.d24y30.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000722623482301,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
69,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y50.d23x50.d24y31.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000722623482301,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
70,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21x51.d22y50.d23y50.d24x50.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000723443868822,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
71,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y51.d23x51.d24y30.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000724507112777,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
72,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y51.d23x51.d24y31.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000724507112777,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
73,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20y50.d21x50.d22y51.d23x50.d24y30.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000724507112777,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
74,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20y50.d21x50.d22y51.d23x50.d24y31.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000724507112777,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
75,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y51.d23x51.d24y31.d25x31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000725866716023,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
76,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y50.d24x50.d25y31.d26x30.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000735106306404,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
77,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho0.d21y50.d22x50.d23y50.d24x51.d25x30.d26y31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000736207627385,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
78,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y50.d24x51.d25x30.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000738499278811,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
79,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho1.d20x51.d21y50.d22x31.d23y51.d24x51.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00074453255799,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
80,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho1.d20y50.d21x50.d22x31.d23y51.d24x50.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00074453255799,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
81,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho0.d17y30.d18y50.d19y50.d20x50.d21x31.d22y51.d23x50.d24y31.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000744631619873,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
82,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20y50.d21x50.d22y50.d23x51.d24x30.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00074771331191,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
83,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y50.d24x50.d25x31.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000749396466492,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
84,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y50.d24x51.d25x31.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000749643134942,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
85,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y51.d24x51.d25y31.d26x30.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000749995960156,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
86,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x50.d25y31.d26x30.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000749995960156,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
87,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho0.d17y30.d18y50.d19y50.d20x50.d21x31.d22y50.d23x51.d24y31.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000751343724812,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
88,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21x51.d22y50.d23y50.d24x51.d25y30.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000752031910604,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
89,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y50.d24x50.d25y30.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000752031910604,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
90,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x30.d16rho0.d17y31.d18y50.d19x51.d20y50.d21x31.d22y50.d23x50.d24y30.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000752223115834,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
